sample_id,z,y
1199548,1,1.5903007566243499
2039721,0,1.008047966212315
473961,0,1.8671214559268416
459773,1,1.489450521972772
741342,1,2.0099683052081976
3482368,0,0.7032655271795054
1323864,1,0.976885169458456
2397653,0,1.0749994920333077
3278820,0,0.820254791409235
1164734,1,1.249454629289352
3115637,1,0.5625823408126949
1910688,0,1.1579814452687889
3960380,0,0.9828057002237357
1864368,0,1.292343289706177
1997118,1,1.1581907666774196
2857648,1,0.7451383987196061
2743804,0,1.3887914416307898
3462648,1,0.6666437848595702
3065128,0,1.5022390300700423
2117347,1,1.0949422181688797
671136,0,1.5429090569523112
389847,0,1.0061339046519033
667813,1,0.7641738886630255
514110,0,1.4999855194934257
3937602,1,0.713170747257253
927509,1,1.0521694842883758
2601018,1,1.2129521857355452
1407102,1,1.364866341530213
2963620,1,1.3134504112679353
1443571,0,0.7833048649977709
3661666,1,0.31043601873805227
975310,0,0.8615649020968629
266496,1,1.3944870018361102
1029625,1,1.8598760858691348
1942485,1,0.9885935675598374
2877500,0,1.6737184306570512
549053,1,1.1085164289502079
1073638,1,1.387581301071941
3505113,0,1.0552035256838064
1453695,1,1.6736880221370298
3901772,0,0.7388933379330993
2746911,1,1.397214664738519
2108323,1,1.414491983717938
3048911,1,1.945169294481089
2643304,1,0.5901391534293701
709505,0,0.6887275460739523
1963223,1,1.021493423505707
2038484,1,0.7720736705663105
1256784,1,0.8861150026089846
272825,0,1.0198996314305044
1847122,0,-0.13424101781206838
2432446,0,1.2227250249785537
351714,0,1.2338937843481204
1792010,0,1.0301982166970833
2544119,0,1.5242132097176433
707097,1,1.1405960156825368
411586,1,1.0552267293876232
3851446,1,1.685246975254524
735255,1,1.9422479824264394
2394055,1,1.2090345867934116
1636142,1,0.6897767600994255
315052,1,1.1207768750933254
3052921,1,1.311798709516393
2560996,1,1.2494460660844988
1751606,1,0.5747790333235533
258581,0,1.229179882599263
3310986,0,1.2205268175189674
1012479,0,1.4233463002275728
3101922,1,0.6670982636217179
650569,1,1.3929585992982787
2196248,0,1.4688628423023937
1746870,1,1.1835902120899109
856712,1,0.9452766726056568
2989354,1,1.4140037159116974
2887349,1,0.8766861381708357
2729180,0,1.367616801687911
1292715,0,0.8377244882484258
2056820,1,1.1449450985930112
3760179,0,0.6849714638945509
1171619,0,1.3802564513696183
2636448,1,0.8369740860998733
1535268,0,1.0724845880677956
700659,1,0.535010954262317
2019541,1,1.222008469928363
1020216,1,0.8365059640065928
3675554,0,0.9992730780385385
934991,1,1.1928419159784671
2801836,0,2.023877193372063
807918,0,1.8554619350152202
1396385,1,1.48019115971357
3750758,1,0.9366941683062879
1402421,1,1.2561210821817603
1978178,1,0.8513625483844702
2544427,1,1.3460155354751269
2745352,1,1.48538419332972
820646,0,1.3709484785052415
3368192,0,1.0282424361363425
2012152,1,0.43423138705228925
2703022,1,1.5682016898432758
1163721,0,0.00045395632874038055
3427590,0,0.7111286368837322
299977,0,1.5841334557956164
3317812,0,1.1020000058613297
890777,0,1.5380897884537348
1455096,0,1.152327616493838
408511,1,1.986139457116861
2153475,1,0.6297005748876665
292921,1,0.392592573235092
525828,0,1.1912229447671188
2163763,0,0.6245229185291339
936144,1,0.8797658684130268
1355015,1,0.7146091380583666
3092441,1,1.7962007390510615
3176859,0,1.737822858949266
2222843,1,1.1289486532643167
2798277,1,0.9827320545614395
3831701,1,1.4374996232325248
262143,1,1.3362897584062472
1450855,1,1.3991731198205601
2396581,0,0.7614494069334131
534090,1,0.46771602516964794
971161,1,1.353972322135717
1499238,1,0.994777250996405
3248440,0,0.7812792368337613
1002137,0,0.87126832877313
1846004,0,1.5745343740664297
2049733,1,1.2034570999108176
3111999,1,1.734816976454939
1226266,1,0.7490082447235413
1386663,1,0.6227220344091242
327719,1,0.8030443702003014
649554,0,0.987984163327985
1661489,1,1.1268213417938024
2762905,0,0.8657397206545834
