sample_id,z,y
3112486,1,-0.9901802232334114
3753609,0,-1.1366126385049085
1375623,0,-0.7287928345726009
1917975,1,-1.100677292446978
1225922,1,-1.2906735702237329
2485856,0,-1.1488887297926098
397323,0,-0.9130091256870789
1942633,0,-0.6922941734761533
3135602,1,-1.3523206103857959
3106070,1,0.39577059416385496
2265212,1,-0.6914912047899061
3077963,1,-0.9864780668997448
3944261,1,-0.8509737156245305
3920695,0,-0.48975680099129715
2408239,0,-0.7603637098414855
1103432,0,-1.0582472846326474
2043023,1,-1.3169226588103615
1754411,1,-0.6468130320551648
1873727,1,-0.8279466795522902
2170269,1,-0.4799707381687185
955189,1,-0.8014637173014862
2582410,0,-0.9385065306234182
1854586,0,-0.6344093074598713
357815,1,-0.6955526341661059
2668723,0,-1.1141109024515818
235461,1,-0.912845219467488
3242537,0,-0.7132412120779085
1363799,0,-0.7666464757936148
3007906,0,-0.8124872416489408
2911099,0,-1.0112670616199897
1508389,0,-0.4854386084727399
223808,0,-1.1402696726089316
2026869,0,-0.7707973507804928
646863,1,-0.7119980300879601
288277,0,0.35834905933243577
491270,1,-0.7675471528652155
1341977,0,-0.8462951776419909
578846,0,-0.7906241884797245
1869764,0,-0.7653948819235443
331730,1,-0.6275139629569297
3743990,0,-0.9536392296951172
414615,1,-0.7628109774140096
2800226,1,-1.1700838453730378
210967,1,-1.1098175258061616
2548480,0,-0.7318321512181574
1833746,0,-1.1905584951497452
2198416,0,-0.6015976321688927
1035270,1,-0.968969758858983
1350414,0,-0.7548361354683643
3494409,0,-1.1544748394725168
1474015,0,-0.6800604879218328
2225945,1,-0.9638774238458611
2966017,0,-1.2038602708787622
1579850,1,-1.1062311253205843
2901815,1,-0.5439096039292444
623591,0,-1.35061140110925
700775,0,-0.2657384910524748
2021776,0,-1.022449239226053
3705134,0,-0.7454989456991149
2963094,0,-1.052692962610401
3348698,0,-0.7051172145794482
2977579,0,0.0841873400220178
379265,0,-0.8378596664364858
1525430,1,-1.113366817382585
3248812,0,-1.022733061242048
2126090,0,-1.1750639257625644
1712543,0,-0.736607190952118
3435824,1,-1.1559347712521737
2846746,1,0.41658942799695214
1278832,0,-0.6593226970824521
613067,1,-0.8502955018617374
2121553,0,0.31219959863133495
3296500,0,-0.4343226093763424
3270871,1,-0.8717382802396996
1615306,1,-0.9808192830340836
1719749,1,-1.0196412381107374
