sample_id,z,y
3895895,0,-1.9599161807841212
1974580,0,-1.9148730460613947
259759,0,-1.6988120402915863
1912840,0,-1.8548535403747513
1631068,0,-1.3764412315672385
2657806,0,-2.525735489659143
2049364,0,-1.4192534948711448
3736623,0,-2.1733085630323727
2683651,1,-4.126314337146495
287384,0,-1.581464078712079
2149687,0,-1.3002252428724554
1424600,1,-3.1833064070637844
1326593,0,-1.6752218858400778
1369998,1,-3.1396722673314383
206507,0,-1.3366542056079007
509362,0,-1.7725397810416947
314293,0,-1.8431077408920309
1890905,0,-1.7349949566100402
861140,0,-1.6750948209284602
2748325,0,-2.3468695325284408
748422,0,-1.891727759911026
652220,0,-1.911518501645537
3239708,0,-1.8199675011933496
1788365,0,-2.0099043091906914
728743,0,-1.8475950332062776
508297,0,-1.4590048984082322
994573,0,-1.232392789622907
2678584,0,-2.585984426021918
802302,0,-2.3243881035421605
1490977,1,-2.109464125454484
2127693,0,-1.822427033365454
3805609,0,-2.088504814651898
2637373,0,-1.9182059610651965
2790943,0,-1.7915741174538968
2984479,0,-2.166156611198252
3229547,0,-1.7542428958357748
3461704,0,-2.314812915773227
409958,0,-1.2891794057711867
3250747,0,-0.9823862498443912
2196246,0,-1.4588571843721052
3658929,0,-2.323382905738111
736932,0,-1.2931145820107337
2432657,0,-1.7958300636504663
495545,1,-2.2857237245417865
980116,0,-2.3739321316803914
3311610,1,-3.074982784751854
467928,0,-2.480014079943369
3353705,0,-2.007846814106908
377882,0,-1.5817391774661202
2741003,0,-1.781647446189402
281753,0,-1.7568648259038275
3698069,0,-1.7457270936407407
1545598,0,-2.328178285184039
2183099,0,-1.610884526792014
732879,0,-1.8222979244470918
425604,0,-1.852342257572102
3807809,1,-3.1065725372907207
2420692,1,-3.8360511005809816
244028,0,-1.9551326287618191
1844001,0,-2.1037424265227127
1399993,0,-2.377295862146066
2921666,0,-1.9640105205669838
3876383,1,-2.9542528403803545
1743021,1,-3.071089353374337
2510803,0,-1.6061673548546056
1440828,0,-1.7527448956766667
297382,0,-2.576620875170396
1216966,0,-1.8181045952694637
1343038,0,-1.8708095338393564
1282790,0,-1.342551379735615
888394,1,-2.3299492799577712
2973893,0,-1.8760702048140945
2165722,0,-1.5735122543463653
1254469,1,-3.3668707621607132
3322564,0,-1.790379094287498
290330,0,-1.298460115130482
1439598,1,-3.18871925500406
2117927,0,-1.2153637220786544
1966710,0,-1.3235091716047132
215798,1,-3.13463892818705
234456,1,-3.3100998345814374
1691469,0,-1.4801372094257086
2702356,1,-2.831270276210425
492182,0,-1.554080165630074
1737060,0,-2.0067532446706777
1761469,0,-1.6871270757822752
2680195,0,-1.8751667128001408
3857914,0,-0.8985156812238035
2465280,1,-2.939313611813169
2210050,0,-2.299885023702673
368327,1,-2.9391224291710785
2195031,0,-1.4220940068450645
2147072,0,-1.8850355327605057
233526,0,-1.7588563925139158
3130949,0,-1.6847478958495363
1045955,1,-3.7981839999886056
680205,0,-2.121298265514263
